# TRADUCCIÓN DE STAR WARS CONQUEST - ESPAÑOL
# CREADO POR SWYTER, TODOS LOS DERECHOS RESERVADOS.
# CONTACTO: MANDA UN MENSAJE PERSONAL EN FORUMS.TALEWORLDS.COM A "SWYTER"

qstr_Trade_Computer|Orodenador de Comercio
qstr_Medical_Bay|Bahía Médica
qstr_{reg2}|{reg2}
qstr_{reg3}|{reg3}
qstr_{reg4}|{reg4}
qstr_{reg5}|{reg5}
qstr_{reg6}|{reg6}
qstr_{reg7}|{reg7}
qstr_{reg8}|{reg8}
qstr_{reg9}|{reg9}
qstr_{reg10}|{reg10}
qstr_{reg11}|{reg11}
qstr_{reg12}|{reg12}
qstr_{reg13}|{reg13}
qstr_{reg14}|{reg14}
qstr_{reg15}|{reg15}
qstr_{reg16}|{reg16}
qstr_{reg17}|{reg17}
qstr_{reg18}|{reg18}
qstr_{reg19}|{reg19}
qstr_{reg20}|{reg20}
qstr_{reg21}|{reg21}
qstr_{reg22}|{reg22}
qstr_{reg23}|{reg23}
qstr_{reg24}|{reg24}
qstr_{reg25}|{reg25}
qstr_Buy|Comprar
qstr_Sale_price_{reg0}_cr|Precio de Venta {reg0} créditos
qstr_Sell_the_ship|Vender la Nave
qstr_Your_upgrade_has_bee|La mejora ha sido instalada.
qstr_Your_ship_has_been_s|Tu nave ha sido vendida
qstr_X:_00Y:_00|X: 00,Y: 00
qstr_Over:|Over:
qstr_Selected:|Selected:
qstr_As_you_grew_older_yo|Según creciste decidiste unirte a una facción...
qstr_Go_Back...|Volver...
qstr_Remain_Independent.|Permanecer independiente.
qstr_Galactic_Empire|Imperio Galáctico
qstr_Rebel_Alliance|Alianza Rebelde
qstr_Hutt_Cartel|Cartel Hutt
qstr_Selected:_{reg5}|Selected: {reg5}
qstr_You_decide_it_is_now|Decides que es la hora de dejar a tu familia e ir en busca de aventuras por la Galaxia.
qstr_After_visiting_the_r|Después de visitar el Centro de Reclutamiento fuiste aceptado en el ejército. Dedicaste incontables horas de tu valioso tiempo entrenando en la Academia Imperial. Como última tarea después de tu graducación te recompensaron con una pequeña nave con destino a Coruscant para comparecer frente al mismísimo Emperador Palpatine y demostrar tu lealtad al Imperio Galáctico.
qstr_Using_some_of_your_l|Usando algunos de tus contactos consigues localizar reuniones secretas de dirigentes Rebeldes. Después de colaborar duramente como una unidad indispensable de su comando local, varios meses después te dan una pequeña nave con la que viajar a Yavin IV para comparecer frente Mon Mothma y demostrar tu valía para la causa Rebelde.
qstr_You_spent_several_mo|Pasas muchos meses haciendo algunos trabajos de poca monta para el señor del crimen local. Los robos y asesinatos se convierten en una parte normal de tu vida, por lo que poco a poco te vas labrando una reputación que se ve recompensada cuando te dan una pequeña nave con destino a Tatooine para dar prueba de tu lealtad frente al mismísimo Jabba el Hutt.
qstr_X:_{reg1}Y:_{reg2}|X: {reg1},Y: {reg2}
qstr_Over:_{reg3}{reg4}|Over: {reg3},{reg4}
qstr_{s1}_of_{s3}_was_def|{s1} de {s3} ha sido derrotado, pero ha conseguido escapar.
qstr_DEBUG:_{s1}_no_longe|DEBUG: {s1} ya no lidera ningún grupo.
qstr_DEBUG:_{s1}_is_no_lo|DEBUG: {s1} ya no es un prisionero.
qstr_DEBUG:_{s1}_is_now_a|DEBUG: {s1} ahora es tu prisionero.
qstr_DEBUG:_{s1}_is_now_a_|DEBUG: {s1} es ahora prisionero de {s2}.
qstr_+{reg1}_to_party_mor|+{reg1} de moral
qstr_Requires_{reg1}_inte|Requiere {reg1} de inteligencia para verlo.
qstr_Viewing_Progress:_{r|Progreso de Visionado: {reg1}%
qstr_wound_treament|Curar Desmayos
qstr_tactics|tácticas
qstr_first_aid|primeros auxilios
qstr_ironflesh|salud de hierro
qstr_mounted_accuracy|precisión sobre ruedas
qstr_trainer|entrenador
qstr_surgery|cirujía
qstr_trade|comercio
qstr_+1_to_{s1}_while_in_|+1 a {s1}mientras esté en el inventario.
qstr_+1_to_Ironflesh_when|+1 de salud de hierro cuando se lleva puesto
qstr_+1_to_Mounted_Accura|+1 a precisión sobre ruedas ^Presiona la 'V' para activar la vista en 1ª persona
qstr_+2_to_Engineer_when_|+2 a ingeniería cuando se lleva puesto
qstr_+1_to_Tactics_when_w|+1 a las tácticas cuando se lleva puesto
qstr_+1_to_Leadership_whe|+1 de liderazgo cuando se lleva puesto
qstr_+1_to_Power_Strike_w|+1 de fuerza cuando se lleva puesto
qstr_Press__{s1}__to_heal|Presiona '{s1}' para sanar la jugador^(Requiere Capsula de Bacta)
qstr_Heals_20hp^_Bacta_In|Sana 20 puntos de vida^(Requiere inyector de Bancta)
qstr_Press__{s1}__to_enab|Presionar '{s1}' para activar la visión interna
qstr_Press__{s1}__to_togg|Presionar '{s1}' para intercambiar las capacidades del arma
qstr_Press__{s1}__to_toggl|Presionar '{s1}' para cambiar la posición de tiro
qstr_Press__{s1}__to_chan|Presionar '{s1}' para cambiar el nivel de Zoom
qstr_Press__{s1}__to_use|Presionar '{s1}' para usar
qstr_Refills_ammo_of_near|Recarga la munición de las tropas amigas cuando está equipado.
qstr_Refills_health_of_ne|Cura la salud de las tropas amigas cuando está equipado.
qstr_Ammo_for_Force_Power|Cargas para los poderes de la fuerza
qstr_Hurts_player_when_us|Hiere al jugador cuando se lleva
qstr_Ammo_clip_size:_6|Munición: 6
qstr_Ammo_clip_size:_7|Munición: 7
qstr_Ammo_clip_size:_8|Munición: 8
qstr_Ammo_clip_size:_10|Munición: 10
qstr_Ammo_clip_size:_12|Munición: 12
qstr_Ammo_clip_size:_14|Munición: 14
qstr_Ammo_clip_size:_16|Munición: 16
qstr_Ammo_clip_size:_18|Munición: 18
qstr_Ammo_clip_size:_20|Munición: 20
qstr_Ammo_clip_size:_24|Munición: 24
qstr_Usable_in_a_Pistol|Se usa en una pistola
qstr_Usable_in_a_Rifle|Se usa en un Rifle
qstr_Allows_Shield_Bash|Permite golpear con el escudo
qstr_Requires_Force_Push_|Requiere Empuje con la Fuerza o Rayos de Fuerza
qstr_Move_here|Mover aquí
qstr_View_notes|Ver notas
qstr__{s61}| {s61}
qstr_ERROR:_More_than_15_|ERROR: More than 15 trade routes are given for {s1}.
qstr_{reg4}_killed_{reg5}|{reg4} muertos, {reg5} heridos
qstr_killed|muerto
qstr_wounded|herido
qstr_{reg3?{reg3}:}_{s1}_|{reg3?{reg3}:} {s1} ({s2})
qstr_{s0}_{reg3?{reg3}:}_|{s0}, {reg3?{reg3}:} {s1} ({s2})
qstr_{s0}^{reg3?{reg3}:}_|{s0}^{reg3?{reg3}:} {s1} ({s2})
qstr_{s0}^TOTAL:_{reg3}__|{s0}^TOTAL: {reg3} ({s2})
qstr_None|Ninguno
qstr_^None|^Ninguno
qstr_nothing|nada
qstr_{reg0}_village{reg1?|{reg0} village{reg1?s:}
qstr_{reg0}_castle{reg1?s|{reg0} castle{reg1?s:}
qstr_{reg0}_castle{reg1?s:|{reg0} castle{reg1?s:} y {s0}
qstr_{reg0}_town{reg1?s:}|{reg0} town{reg1?s:}
qstr_{reg0}_town{reg1?s:}_|{reg0} town{reg1?s:} y {s0}
qstr_{reg0}_town{reg1?s:}_{|{reg0} town{reg1?s:}, {s0}
qstr_Your_opponents_are_r|Tus enemigos están listos para luchar.
qstr_Try_to_destroy_as_ma|Try to destroy as many targets as you can. You have two y a half minutes to clear the track.
qstr_Stay_behind_the_line|Stay behind the line on the ground y shoot the targets. Try not to waste any shots.
qstr_Battle_Advantage_=_{|La probabilidad  de victoria es de {reg0}.
qstr_{s9}_wants_you_to_re|{s9} wants you to resume following his army until further notice.
qstr__Being_Raided_|(Siendo arrasado)
qstr__Looted_|(Arrasado)
qstr__Under_Siege_|(Siendo Atacado)
qstr_The_planet_of_{s1}_h|El planeta {s1} ha sido arrasado por {s2}.
qstr_{s3}_is_no_longer_un|{s3} ya no está bajo asedio.
qstr_Enemies_spotted_near|Enemigos cerca de {s1}.
qstr_{s1}_has_been_besieg|{s1} está siendo atacado por {s2} de {s3}.
qstr_{s1}_is_chosen_as_th|{s1} ha sido elegido como comandante general de {s2}.
qstr_{s1}_is_the_new_mars|{s1} ha sido el nuevo comandante general de {s2}.
qstr_{s1}_decided_to_do_n|{s1} decided to do nothing.
qstr_{s1}_decided_to_gath|{s1} decided to gather army.
qstr_{s1}_decided_to_besi|{s1} decided to besiege {s2}.
qstr_{s1}_decided_to_raid|{s1} decided to raid {s2}.
qstr_{s1}_decided_to_atta|{s1} decided to attack {s2}.
qstr_{s1}_decided_to_attac|{s1} decided to attack enemies around {s2}.
qstr_You_gained_{reg12}_r|Has subido tu renombre {reg12} puntos.
qstr_You_lose_{reg12}_ren|Has perdido {reg12} puntod de renombre.
qstr_Your_relation_with_{|Has mejorado tu relación con {s1}.
qstr_Your_relation_with_{s|Has empeorado tu relación con {s1}.
qstr_You_gain_honour.|Has ganado reputación.
qstr_You_lose_honour.|Has perdido reputación.
qstr_{s1}_has_declared_wa|{s1} ha declarado la guerra a {s2}.
qstr_{s1}_and_{s2}_are_in|{s1} y {s2} están en guerra por la supremacía galáctica.
qstr_{s1}_and_{s2}_have_m|{s1} y {s2} han hecho las paces.
qstr_{s2}_{reg3?was:is_cu|{s2} {reg3?estaba:está} en {s3}.
qstr_{s2}_{reg3?was:is}_t|{s2} {reg3?estaba:está} viajando a {s3} y ahora estará cerca de {s4}{reg3?: en este momento}.
qstr_{s2}_{reg3?was:is}_i|{s2} {reg3?estaba:está} en el espacio y debería estar cerca de {s3}{reg3?: en este momento}.
qstr_{s2}_{reg3?was:is}_b|{s2} {reg3?estaba:está} en cautividad en {s3}.
qstr_{s2}_{reg3?was:has_b|{s2} {reg3?fué:ha sido} capturado por sus enemigos.
qstr_{reg3?{s2}_s_locatio|{reg3?Desconozco la situación de {s2}:No se donde se encuentra {s2}}.
qstr_{s6}_has_joined_your|{s6} se ha unido a tu grupo
qstr_You_now_owe_{reg2}_d|Ahora tienes {reg2} créditos para {s1}.
qstr_Renown_value_for_thi|El renombre por esta batalla es de {reg8}.
qstr_You_have_run_into_a_|¡Has caido en una trampa!
qstr_You_are_attacked_by_|¡Estás siendo atacado por un grupo de bandidos!
qstr_Holding|Manteniendo posición
qstr_Following|Siguiendo
qstr_Charging|Cargando
qstr_Advancing|Avanzando
qstr_Falling_Back|Retrocediendo
qstr_Standing_Closer|Marchando cerca
qstr_Spreading_Out|Dispersados
qstr_Standing|De pie
qstr_N/A|Nada
qstr_Free|Libres
qstr_Any_Weapon|Cualquier arma
qstr_Blunt_Weapons|Blunt Weapons
qstr_Infantry__{reg1}_|Infantry ({reg1})
qstr_Archers__{reg2}_|Archers ({reg2})
qstr_Cavalry__{reg3}_|Cavalry ({reg3})
qstr_{s1}_Rebels|{s1} Rebels
qstr_Given_by:_{s62}|Given by: {s62}
qstr_Given_on:_{s60}|Given on: {s60}
qstr_You_have_{reg0}_days|You have {reg0} days to finish this quest.
qstr_This_quest_has_been_|This quest has been concluded. Talk to {s59} to finish it.
qstr_This_quest_has_been_s|This quest has been successfully completed. Talk to {s59} to claim your reward.
qstr_This_quest_has_faile|This quest has failed. Talk to {s59} to explain the situation.
qstr_At_the_time_quest_wa|At the time quest was given:^{s1}
qstr_{s4}_is_in_{s5}|{s4} is in {s5}
qstr_{s1}_is_infested_by_|{s1} está infestado de bandidos.
qstr_nowhere|ningún sitio
qstr_{s7}_and_{s8}|{s7} y {s8}
qstr_{s7}_{s8}|{s7}, {s8}
qstr_noone|noone
qstr_{s9}_and_{s10}|{s9} y {s10}
qstr_{s9}_{s10}|{s9}, {s10}
qstr_{s11}_and_{s12}|{s11} y {s12}
qstr_{s11}_{s12}|{s11}, {s12}
qstr_{s5}_is_ruled_by_{s6|{s5} es dirido por {s6}.^Ocupan {s8}.^Sus aliados son {s10}.^{s5} están en guerra con {s12}.
qstr_{s5}_has_been_defeat|¡{s5} ha sido derrotado!
qstr_{s5}_has_a_strength_|{s5} comanda una tropa de {reg1} componentes en total.
qstr_{s54}_is_a_claimant_|{s54} pretende alzarse con el poder de {s56}.
qstr_{s57}_and_{s58}|{s57} y {s58}
qstr_{s57}_{s58}|{s57}, {s58}
qstr_{reg3?She:He}|{reg3?Ella:Él}
qstr_^{s59}|^{s59}
qstr_{reg6?:{reg4?{s54}_i|{reg6?:{reg4?{s54} dirige {s56}.^:{s54} es un comandante de {s55} de {s56}.^}}Renombre: {reg5}.^{reg9?{reg3?Ella:Él} es {reg3?la dirigente:el dirigente} de {s58}.:{reg3?Ella:El} por lo visto no tiene ningún planeta a su cargo.}{s59}
qstr_The_last_time_you_sa|La última vez que {reg1?la:le} viste, {s1}
qstr_The_last_time_you_he|La última vez que oiste hablar de {reg1?ella:él}, {s1}
qstr_The_planet_of_{s50}|El planeta de {s50}
qstr_The_planet_of_{s50}_|El planeta de {s50} cerca de {s52}
qstr_{s50}|{s50}
qstr_{s51}_belongs_to_{s1|{s51} pertenece a {s1} de {s2}.^
qstr_{s2}It_has_no_villag|{s2} no gobierna en ningún planeta.^
qstr_{s2}{reg0?Its_planet|{s2}{reg0?Sus planetas son:su planeta es} {s8}.^
qstr_{s2}Its_prosperity_i|{s2}Su prosperidad es {s50}
qstr_Current_garrison_con|La cantidad de efectivos es de {reg5} tropas.^Sus suministros les durarán sin problemas {reg6} días máS.
qstr_Very_Poor|Muy pobre
qstr_Poor|Pobre
qstr_Average|Medio
qstr_Rich|Rico
qstr_Very_Rich|Muy rico
qstr_Palace|Palacio
qstr_A_palace_lets_you_re|Un palacio te permite descansar en el planeta y pagar a tus tropas la mitad de créditos en el tiempo que permanezcas en él.
qstr_Industrial_Factory|Fábrica
qstr_A_industrial_factory|Una fábrica te permite aumentar la prosperidad un 5%.
qstr_Radar_Station|Estación de Radar
qstr_A_radar_station_lets|A radar station lets the citizens raise alarm earlier. The time it takes for enemies to loot the planet increases by 25%.
qstr_Educational_Facility|Instalaciones de aprendizaje
qstr_A_educational_facili|Unas Instalaciones de aprendizaje permiten incrementar la lealtad de tus ciudadanos +1 cada mes.
qstr_Communications_Cente|Centro de Comunicación
qstr_A_communications_cen|Un centro de comunicación te permite recibir mensajes de ataque de tu planeta.
qstr_Prison_Tower|Torre de prisioneros
qstr_A_prison_tower_reduc|Una torre de prisioneros te permite reducir la cantidad de presos huídos.
qstr_Cloning_Chambers|Cámaras de Clonación
qstr_A_cloning_chamber_gi|Una cámara de clonación te permite crear clones.
qstr_Droid_Foundry|Fundición de Droides
qstr_A_droid_foundry_give|Una funcidión de Droides te permite construir Droides de combate.
qstr_Force_Sensitive_Temp|Templo de Sensibles a la Fuerza
qstr_A_force_sensitive_te|Un Templo the da la oportunidad de reclutar tropas sensibles a la fuerza.
qstr_Rancor_Pit|Pozo del Rancor
qstr_A_rancor_pit_gives_y|Un pozo del ráncor te proporciona la capacidad de reclutar Ráncors.
qstr_Prosperity_of_{s2}_h|La prosperidad de {s2} ha cambiado de {s3} a {s4}.
qstr_{s4}_looks_upset.|{s4} parece enfadado.
qstr_your_party|tu grupo
qstr_{reg0?One_of_your_pr|{reg0?One of your prisoners, :}{s1} of {s3} has escaped from captivity!
qstr_You_brought_a_herd_o|You brought a herd of {reg3} nerfs to {s1}.
qstr_I_heard_that_there_w|I heard that there will be a tournament in {s62} soon.
qstr_I_heard_that_one_can|I heard that one can buy {s62} very cheap at {s63}.
qstr_I_heard_that_they_pa|I heard that they pay a very high price for {s62} at {s63}.
qstr_Log_entry_{reg3}:_ty|Entrada {reg3}: tipo {reg4}
qstr_Center:_{s4}|Centro: {s4}
qstr_Troop:_{s4}|Tropa: {s4}
qstr_Lord:_{s4}|Comandante: {s4}
qstr_Ally_party_is_presen|Un ejército aliado te ayudará en combate
qstr_{s4}_is_present_at_e|{s4} se encuentra aquí
qstr_Event_#{reg5}_type_{|Event #{reg5}, type {reg6}, time {reg8}: player's kingdom relation to troop object = {reg7}
qstr_Event_#{reg5}_type_{r|Event #{reg5}, type {reg6}, time {reg8}: player's kingdom relation to center object faction = {reg7}
qstr_Event_#{reg5}_type_{re|Event #{reg5}, type {reg6}, time {reg8}: player's kingdom relation to faction object = {reg7}
qstr_Event_#{reg5}_type_{reg|Event #{reg5}, type {reg6}, time {reg8}. No relevant kingdom relation
qstr_Event_#{reg5}_type_{reg6|Event #{reg5}, type {reg6}, time {reg8}. Player unaffiliated
qstr_Elapsed_hours:_{reg7|Horas restantes: {reg7}
qstr_Reputation_type:_{s1|Tipo de reputación: {s15}
qstr_Entries_up_to_#{reg5|Entries up to #{reg5} skipped
qstr_Delivered_{reg12}_da|Causado {reg12} de daño.
qstr_Received_{reg12}_dam|Has recibido {reg12} de daño.
qstr_{s0}^{s1}|{s0}^{s1}
qstr_Delivered_{reg1}_dam|Has causado {reg1} de daño.
qstr_Received_%d_damage.|Recibido %d de daño.
qstr_{s9}^^^Level:_{reg3}|{s9}^^^Nivel: {reg3}^Salud: {reg2}%^Moral: {reg1}
qstr_sir|señor
qstr_my_Lord|mi maestro
qstr_man|hombre
qstr_his|su
qstr_Lord|Milord
qstr_him|su
qstr_husband|marido
qstr_madam|madam
qstr_my_Lady|mi señora
qstr_lady|señora
qstr_her|su
qstr_Lady|señora
qstr_wife|esposa
qstr_{reg1?madam:sir}|{reg1?madam:sir}
qstr_{reg1?my_Lady:my_Lor|{reg1?mi señora:mi señor}
qstr_{reg1?lady:man}|{reg1?mujer:hombre}
qstr_{reg1?lady:sir}|{reg1?mi señora:señor}
qstr_{reg1?her:his}|{reg1?su:su}
qstr_{reg1?Lady:Lord}|{reg1?Lady:Lord}
qstr_{reg1?her:him}|{reg1?ella:él}
qstr_{reg1?husband:wife}|{reg1?marido:esposa}
qstr_{reg1?Madam:Sir}|{reg1?Madam:Señor}
qstr_No_Troops_Left.|No quedan tropas.
qstr_Selected_Troop:_{s1}|Tropa seleccionada: {s1}
qstr_MAXIMUM_25_character|MAXIMUM 25 characters.  The last character was not recorded
qstr_{s10}_|{s10} 
qstr_{s10}1|{s10}1
qstr_{s10}2|{s10}2
qstr_{s10}3|{s10}3
qstr_{s10}4|{s10}4
qstr_{s10}5|{s10}5
qstr_{s10}6|{s10}6
qstr_{s10}7|{s10}7
qstr_{s10}8|{s10}8
qstr_{s10}9|{s10}9
qstr_{s10}0|{s10}0
qstr_{s10}A_polish|{s10}A-polish
qstr_{s10}A|{s10}A
qstr_{s10}a_polish|{s10}a-polish
qstr_{s10}a|{s10}a
qstr_{s10}B|{s10}B
qstr_{s10}b|{s10}b
qstr_{s10}C_polish|{s10}C-polish
qstr_{s10}C|{s10}C
qstr_{s10}c_polish|{s10}c-polish
qstr_{s10}c|{s10}c
qstr_{s10}D|{s10}D
qstr_{s10}d|{s10}d
qstr_{s10}E_polish|{s10}E-polish
qstr_{s10}E|{s10}E
qstr_{s10}e_polish|{s10}e-polish
qstr_{s10}e|{s10}e
qstr_{s10}F|{s10}F
qstr_{s10}G|{s10}G
qstr_{s10}g|{s10}g
qstr_{s10}H|{s10}H
qstr_{s10}h|{s10}h
qstr_{s10}I|{s10}I
qstr_{s10}i|{s10}i
qstr_{s10}J|{s10}J
qstr_{s10}j|{s10}j
qstr_{s10}K|{s10}K
qstr_{s10}k|{s10}k
qstr_{s10}L_polish|{s10}L-polish
qstr_{s10}L|{s10}L
qstr_{s10}l_polish|{s10}l-polish
qstr_{s10}l|{s10}l
qstr_{s10}M|{s10}M
qstr_{s10}m|{s10}m
qstr_{s10}N_polish|{s10}N-polish
qstr_{s10}N|{s10}N
qstr_{s10}n_polish|{s10}n-polish
qstr_{s10}n|{s10}n
qstr_{s10}O_polish|{s10}O-polish
qstr_{s10}O|{s10}O
qstr_{s10}o_polish|{s10}o-polish
qstr_{s10}o|{s10}o
qstr_{s10}P|{s10}P
qstr_{s10}p|{s10}p
qstr_{s10}Q|{s10}Q
qstr_{s10}q|{s10}q
qstr_{s10}R|{s10}R
qstr_{s10}r|{s10}r
qstr_{s10}S_polish|{s10}S-polish
qstr_{s10}S|{s10}S
qstr_{s10}s_polish|{s10}s-polish
qstr_{s10}s|{s10}s
qstr_{s10}T|{s10}T
qstr_{s10}t|{s10}t
qstr_{s10}U|{s10}U
qstr_{s10}u|{s10}u
qstr_{s10}V|{s10}V
qstr_{s10}v|{s10}v
qstr_{s10}W|{s10}W
qstr_{s10}w|{s10}w
qstr_{s10}X_polish|{s10}X-polish
qstr_{s10}X|{s10}X
qstr_{s10}x_polish|{s10}x-polish
qstr_{s10}x|{s10}x
qstr_{s10}Y|{s10}Y
qstr_{s10}y|{s10}y
qstr_{s10}Z_polish|{s10}Z-polish
qstr_{s10}Z|{s10}Z
qstr_{s10}z_polish|{s10}z-polish
qstr_{s10}z|{s10}z
qstr_1|1
qstr_2|2
