qst_escort_merchant_caravan|Escort Merchant Caravan to {s8}
qst_escort_merchant_caravan_text|Escort the merchant caravan to the planet of {s8}.
qst_deliver_wine|Deliver {reg5} Units of {s6} to {s4}
qst_deliver_wine_text|{s9} of {s3} asked you to deliver {reg5} units of {s6} to the cantina in {s4} in 7 days.
qst_troublesome_bandits|Hunt Down Troublesome Bandits
qst_troublesome_bandits_text|{s9} of {s4} asked you to hunt down the troublesome bandits in the vicinity of the town.
qst_kidnapped_girl|Ransom Girl from Bandits
qst_kidnapped_girl_text|Guildmaster of {s4} gave you {reg12} credits to pay the ransom of a girl kidnapped by bandits. You are to meet the bandits near {s3} and pay them the ransom fee. After that you are to bring the girl back to {s4}.
qst_persuade_lords_to_make_peace|Make Sure Two Lords Do Not Object to Peace
qst_persuade_lords_to_make_peace_text|Guildmaster of {s4} promised you {reg12} credits if you can make sure that {s12} and {s13} no longer pose a threat to a peace settlement between {s15} and {s14}. In order to do that, you must either convince them or make sure they fall captive and remain so until a peace agreement is made.
qst_deal_with_jawas|Deal with jawas
qst_deal_with_jawas_text|The Guildmaster of {s4} has asked you to deal with several bands of jawas around {s4}, and bring back any goods you recover.
qst_deal_with_night_bandits|Deal with Night Bandits
qst_deal_with_night_bandits_text|TODO: The Guildmaster of {s14} has asked you to deal with night bandits at {s14}.
qst_deliver_grain|Bring wheat to {s3}
qst_deliver_grain_text|The administrator of the planet of {s3} asked you to bring them {reg5} packs of wheat.
qst_deliver_cattle|Deliver a heard of {reg5} nerfs to {s3}
qst_deliver_cattle_text|The administrator of the planet of {s3} asked you to bring a herd of {reg5} nerfs.
qst_train_peasants_against_bandits|Train the Peasants of {s13} Against Bandits.
qst_train_peasants_against_bandits_text|None
qst_eliminate_bandits_infesting_village|Save the planet of {s7} from Marauding Bandits
qst_eliminate_bandits_infesting_village_text|A citizen from {s7} begged you to save their planet from the bandits that took refuge there.
qst_join_faction|Give Oath of Homage to {s1}
qst_join_faction_text|Find {s1} and give him your oath of homage.
qst_rebel_against_faction|Help {s13} Claim the Throne of {s14}
qst_rebel_against_faction_text|None
qst_quests_end|Quests End
qst_quests_end_text|.
