qstr_{s10}^^Upgrade_Detai|{s10}^^Upgrade Details:^^    Base Speed: {reg2}^    Drive: {reg3} of {reg4}^    Scanner: {reg5} of {reg6}^    Combat Computer: {reg7} of {reg8}^    Troop Capacity: {reg9} of {reg10}^    Medical Bay: {reg11} of {reg12}^    Prisoner Capacity: {reg13} of {reg14}^    Trade Computer: {reg15} of {reg16}^    Cargo Capacity: {reg17} of {reg18}
qstr_Shipyard_Stock_List_|Shipyard Stock List - select the ship you want to view or purchase
qstr_{s3}|{s3}
qstr_{s5}|{s5}
qstr_Buy_the_ship|Buy the ship
qstr_Go_back...|Go back...
qstr_>{s1}|>{s1}
qstr_You_have_{reg45}_cre|You have {reg45} credits
qstr_view|view
qstr_The_{s3}_is_waiting_|The {s3} is waiting for you on the docking bay.
qstr_Ship_Details|Ship Details
qstr_Ship_system|Ship system
qstr_Current|Current
qstr_Max|Max
qstr_Upgrade_price__credi|Upgrade price (credits)
qstr_Drive|Drive
qstr_Scanners|Scanners
qstr_Troop_Capacity|Troop Capacity
qstr_Prisoner_Capacity|Prisoner Capacity
qstr_Cargo_Capacity|Cargo Capacity
qstr_Combat_Computer|Combat Computer
qstr_Trade_Computer|Trade Computer
qstr_Medical_Bay|Medical Bay
qstr_{reg2}|{reg2}
qstr_{reg3}|{reg3}
qstr_{reg4}|{reg4}
qstr_{reg5}|{reg5}
qstr_{reg6}|{reg6}
qstr_{reg7}|{reg7}
qstr_{reg8}|{reg8}
qstr_{reg9}|{reg9}
qstr_{reg10}|{reg10}
qstr_{reg11}|{reg11}
qstr_{reg12}|{reg12}
qstr_{reg13}|{reg13}
qstr_{reg14}|{reg14}
qstr_{reg15}|{reg15}
qstr_{reg16}|{reg16}
qstr_{reg17}|{reg17}
qstr_{reg18}|{reg18}
qstr_{reg19}|{reg19}
qstr_{reg20}|{reg20}
qstr_{reg21}|{reg21}
qstr_{reg22}|{reg22}
qstr_{reg23}|{reg23}
qstr_{reg24}|{reg24}
qstr_{reg25}|{reg25}
qstr_Buy|Buy
qstr_Sale_price_{reg0}_cr|Sale price {reg0} credits
qstr_Sell_the_ship|Sell the ship
qstr_Your_upgrade_has_bee|Your upgrade has been installed.
qstr_Your_ship_has_been_s|Your ship has been sold
qstr_X:_00Y:_00|X: 00,Y: 00
qstr_Over:|Over:
qstr_Selected:|Selected:
qstr_As_you_grew_older_yo|As you grew older you decided to join...
qstr_Go_Back...|Go Back...
qstr_Remain_Independent.|Remain Independent.
qstr_Galactic_Empire|Galactic Empire
qstr_Rebel_Alliance|Rebel Alliance
qstr_Hutt_Cartel|Hutt Cartel
qstr_Selected:_{reg5}|Selected: {reg5}
qstr_You_decide_it_is_now|You decide it is now time to leave your family and seek you own fortune.
qstr_After_visiting_the_r|After visiting the recruiting center you were accepted into the army and spent several months training at the Imperial Academy. As your last task before graduation you were given a small ship and sent to Coruscant to pledge your loyalty before Emperor Palpatine himself.
qstr_Using_some_of_your_l|Using some of your local contacts you eventually arranged a meeting with a rebel commander. After working with his unit for several months you have been given a small ship and sent to Yavin IV to pledge your loyalty before Mon Mothma herself.
qstr_You_spent_several_mo|You spent several months doing random jobs for the local crime lord. Thievery and murder became a common part of your life and you developed enough of a reputation that you were given a small ship and sent to Tatooine to pledge your loyalty before Jabba the Hutt.
qstr_X:_{reg1}Y:_{reg2}|X: {reg1},Y: {reg2}
qstr_Over:_{reg3}{reg4}|Over: {reg3},{reg4}
qstr_You_spent_your_early|You spent your early years traveling around the galaxy with your parents. Your father was...
qstr_Ambassador|Ambassador
qstr_Merchant|Merchant
qstr_Soldier|Soldier
qstr_{reg3}_{s0}_can_upgr|{reg3} {s0} can upgrade.
qstr_{reg1}^^Upgrade_to_{|{reg1}^^Upgrade to {s1}
qstr_{reg2}^^Upgrade_to_{|{reg2}^^Upgrade to {s2}
qstr_Upgrade_to_{s1}_{reg|Upgrade to {s1}({reg3})
qstr__| 
qstr_Previous|Previous
qstr_Next|Next
qstr_{s0}|{s0}
qstr_{s1}_of_{s3}_was_def|{s1} of {s3} was defeated in battle but managed to escape.
qstr_DEBUG:_{s1}_no_longe|DEBUG: {s1} no longer leads a party.
qstr_DEBUG:_{s1}_is_no_lo|DEBUG: {s1} is no longer a prisoner.
qstr_DEBUG:_{s1}_is_now_a|DEBUG: {s1} is now a prisoner of player.
qstr_DEBUG:_{s1}_is_now_a_|DEBUG: {s1} is now a prisoner of {s2}.
qstr_+{reg1}_to_party_mor|+{reg1} to party morale
qstr_Requires_{reg1}_inte|Requires {reg1} intelligence to view
qstr_Viewing_Progress:_{r|Viewing Progress: {reg1}%
qstr_wound_treament|wound treament
qstr_tactics|tactics
qstr_first_aid|first aid
qstr_ironflesh|ironflesh
qstr_mounted_accuracy|mounted accuracy
qstr_trainer|trainer
qstr_surgery|surgery
qstr_trade|trade
qstr_+1_to_{s1}_while_in_|+1 to {s1} while in inventory
qstr_+1_to_Ironflesh_when|+1 to Ironflesh when worn
qstr_+1_to_Mounted_Accura|+1 to Mounted Accuracy when worn^Press '{s1}' to enable Helmet View
qstr_+2_to_Engineer_when_|+2 to Engineer when worn
qstr_+1_to_Tactics_when_w|+1 to Tactics when worn
qstr_+1_to_Leadership_whe|+1 to Leadership when worn
qstr_+1_to_Power_Strike_w|+1 to Power Strike when worn
qstr_Press__{s1}__to_heal|Press '{s1}' to heal player^(Bacta Capsule required)
qstr_Heals_20hp^_Bacta_In|Heals 20hp^(Bacta Injector required)
qstr_Press__{s1}__to_enab|Press '{s1}' to enable Helmet View
qstr_Press__{s1}__to_togg|Press '{s1}' to toggle weapon capabilities
qstr_Press__{s1}__to_use|Press '{s1}' to use
qstr_Refills_ammo_of_near|Refills ammo of nearby team when equipped
qstr_Refills_health_of_ne|Refills health of nearby team when equipped
qstr_Ammo_for_Force_Power|Ammo for Force Powers
qstr_Hurts_player_when_us|Hurts player when used
qstr_Ammo_clip_size:_{reg|Ammo clip size: {reg1}
qstr_Press__{s1}__to_toggl|Press '{s1}' to toggle weapon firing position
qstr_Usable_in_a_Pistol|Usable in a Pistol
qstr_Usable_in_a_Rifle|Usable in a Rifle
qstr_Allows_Shield_Bash|Allows Shield Bash
qstr_Requires_Force_Push_|Requires Force Push or Force Lightning
qstr_Move_here|Move here
qstr_View_notes|View notes
qstr__{s61}| {s61}
qstr_ERROR:_More_than_15_|ERROR: More than 15 trade routes are given for {s1}.
qstr_{reg4}_killed_{reg5}|{reg4} killed, {reg5} wounded
qstr_killed|killed
qstr_wounded|wounded
qstr_{reg3?{reg3}:}_{s1}_|{reg3?{reg3}:} {s1} ({s2})
qstr_{s0}_{reg3?{reg3}:}_|{s0}, {reg3?{reg3}:} {s1} ({s2})
qstr_{s0}^{reg3?{reg3}:}_|{s0}^{reg3?{reg3}:} {s1} ({s2})
qstr_{s0}^TOTAL:_{reg3}__|{s0}^TOTAL: {reg3} ({s2})
qstr_None|None
qstr_^None|^None
qstr_nothing|nothing
qstr_{reg0}_village{reg1?|{reg0} village{reg1?s:}
qstr_{reg0}_castle{reg1?s|{reg0} castle{reg1?s:}
qstr_{reg0}_castle{reg1?s:|{reg0} castle{reg1?s:} and {s0}
qstr_{reg0}_town{reg1?s:}|{reg0} town{reg1?s:}
qstr_{reg0}_town{reg1?s:}_|{reg0} town{reg1?s:} and {s0}
qstr_{reg0}_town{reg1?s:}_{|{reg0} town{reg1?s:}, {s0}
qstr_Your_opponents_are_r|Your opponents are ready for the fight.
qstr_Try_to_destroy_as_ma|Try to destroy as many targets as you can. You have two and a half minutes to clear the track.
qstr_Stay_behind_the_line|Stay behind the line on the ground and shoot the targets. Try not to waste any shots.
qstr_Battle_Advantage_|_{|Battle Advantage | {reg0}.
qstr_{s9}_wants_you_to_re|{s9} wants you to resume following his army until further notice.
qstr__Being_Raided_|(Being Raided)
qstr__Looted_|(Looted)
qstr__Under_Siege_|(Under Siege)
qstr_The_planet_of_{s1}_h|The planet of {s1} has been looted by {s2}.
qstr_{s3}_is_no_longer_un|{s3} is no longer under siege.
qstr_Enemies_spotted_near|Enemies spotted near {s1}.
qstr_{s1}_has_been_besieg|{s1} has been besieged by {s2} of {s3}.
qstr_{s1}_is_chosen_as_th|{s1} is chosen as the marshall of {s2}.
qstr_{s1}_is_the_new_mars|{s1} is the new marshall of {s2}.
qstr_{s1}_decided_to_do_n|{s1} decided to do nothing.
qstr_{s1}_decided_to_gath|{s1} decided to gather army.
qstr_{s1}_decided_to_besi|{s1} decided to besiege {s2}.
qstr_{s1}_decided_to_raid|{s1} decided to raid {s2}.
qstr_{s1}_decided_to_atta|{s1} decided to attack {s2}.
qstr_{s1}_decided_to_attac|{s1} decided to attack enemies around {s2}.
qstr_You_gained_{reg12}_r|You gained {reg12} renown.
qstr_You_lose_{reg12}_ren|You lose {reg12} renown.
qstr_Your_relation_with_{|Your relation with {s1} has improved.
qstr_Your_relation_with_{s|Your relation with {s1} has deteriorated.
qstr_You_gain_honour.|You gain honour.
qstr_You_lose_honour.|You lose honour.
qstr_{s1}_has_declared_wa|{s1} has declared war against {s2}.
qstr_{s1}_and_{s2}_are_en|{s1} and {s2} are engaged in war for the galactic supremacy.
qstr_{s1}_and_{s2}_have_m|{s1} and {s2} have made peace with each other.
qstr_{s2}_{reg3?was:is_cu|{s2} {reg3?was:is currently} at {s3}.
qstr_{s2}_{reg3?was:is}_t|{s2} {reg3?was:is} travelling to {s3} and {reg4?she:he} {reg3?was:should be} close to {s4}{reg3?: at the moment}.
qstr_{s2}_{reg3?was:is}_i|{s2} {reg3?was:is} in wilderness and {reg4?she:he} {reg3?was:should be} close to {s3}{reg3?: at the moment}.
qstr_{s2}_{reg3?was:is}_b|{s2} {reg3?was:is} being held captive at {s3}.
qstr_{s2}_{reg3?was:has_b|{s2} {reg3?was:has been} taken captive by {reg4?her:his} enemies.
qstr_{reg3?{s2}_s_locatio|{reg3?{s2}'s location was unknown:I don't know where {s2} is}.
qstr_{s6}_has_joined_your|{s6} has joined your party
qstr_You_now_owe_{reg2}_d|You now owe {reg2} denars to {s1}.
qstr_Renown_value_for_thi|Renown value for this battle is {reg8}.
qstr_You_have_run_into_a_|You have run into a trap!
qstr_You_are_attacked_by_|You are attacked by a group of bandits!
qstr_Holding|Holding
qstr_Following|Following
qstr_Charging|Charging
qstr_Advancing|Advancing
qstr_Falling_Back|Falling Back
qstr_Standing_Closer|Standing Closer
qstr_Spreading_Out|Spreading Out
qstr_Standing|Standing
qstr_N/A|N/A
qstr_Free|Free
qstr_Any_Weapon|Any Weapon
qstr_Blunt_Weapons|Blunt Weapons
qstr_Infantry__{reg1}_|Infantry ({reg1})
qstr_Archers__{reg2}_|Archers ({reg2})
qstr_Cavalry__{reg3}_|Cavalry ({reg3})
qstr_{s1}_Rebels|{s1} Rebels
qstr_Given_by:_{s62}|Given by: {s62}
qstr_Given_on:_{s60}|Given on: {s60}
qstr_You_have_{reg0}_days|You have {reg0} days to finish this quest.
qstr_This_quest_has_been_|This quest has been concluded. Talk to {s59} to finish it.
qstr_This_quest_has_been_s|This quest has been successfully completed. Talk to {s59} to claim your reward.
qstr_This_quest_has_faile|This quest has failed. Talk to {s59} to explain the situation.
qstr_At_the_time_quest_wa|At the time quest was given:^{s1}
qstr_{s4}_is_in_{s5}|{s4} is in {s5}
qstr_{s1}_is_infested_by_|{s1} is infested by bandits.
qstr_nowhere|nowhere
qstr_{s7}_and_{s8}|{s7} and {s8}
qstr_{s7}_{s8}|{s7}, {s8}
qstr_noone|noone
qstr_{s9}_and_{s10}|{s9} and {s10}
qstr_{s9}_{s10}|{s9}, {s10}
qstr_{s11}_and_{s12}|{s11} and {s12}
qstr_{s11}_{s12}|{s11}, {s12}
qstr_{s5}_is_ruled_by_{s6|{s5} is ruled by {s6}.^It occupies {s8}.^Its commanders are {s10}.^{s5} is at war with {s12}.
qstr_{s5}_has_been_defeat|{s5} has been defeated!
qstr_{s5}_has_a_strength_|{s5} has a strength of {reg1} men in total.
qstr_{s54}_is_a_claimant_|{s54} is a claimant to the throne of {s56}.
qstr_{s57}_and_{s58}|{s57} and {s58}
qstr_{s57}_{s58}|{s57}, {s58}
qstr_{reg3?She:He}|{reg3?She:He}
qstr_^{s59}|^{s59}
qstr_{reg6?:{reg4?{s54}_i|{reg6?:{reg4?{s54} is the ruler of {s56}.^:{s54} is a commander of {s55} of {s56}.^}}Renown: {reg5}.^{reg9?{reg3?She:He} is the {reg3?lady:lord} of {s58}.:{reg3?She:He} has no territories.}{s59}
qstr_The_last_time_you_sa|The last time you saw {reg1?her:him}, {s1}
qstr_The_last_time_you_he|The last time you heard about {reg1?her:him}, {s1}
qstr_The_planet_of_{s50}|The planet of {s50}
qstr_The_planet_of_{s50}_|The planet of {s50} near {s52}
qstr_{s50}|{s50}
qstr_{s51}_belongs_to_{s1|{s51} belongs to {s1} of {s2}.^
qstr_{s2}It_has_no_villag|{s2}It has no villages.^
qstr_{s2}{reg0?Its_planet|{s2}{reg0?Its planets are:Its planet is} {s8}.^
qstr_{s2}Its_prosperity_i|{s2}Its prosperity is: {s50}
qstr_Current_garrison_con|Current garrison consists of {reg5} men.^Has food stock for {reg6} days.
qstr_Very_Poor|Very Poor
qstr_Poor|Poor
qstr_Average|Average
qstr_Rich|Rich
qstr_Very_Rich|Very Rich
qstr_Palace|Palace
qstr_A_palace_lets_you_re|A palace lets you rest on the planet and pay your troops half wages while you rest.
qstr_Industrial_Factory|Industrial Factory
qstr_A_industrial_factory|A industrial factory increases planet prosperity by 5%.
qstr_Radar_Station|Radar Station
qstr_A_radar_station_lets|A radar station lets the citizens raise alarm earlier. The time it takes for enemies to loot the planet increases by 25%.
qstr_Educational_Facility|Educational Facility
qstr_A_educational_facili|A educational facility increases the loyality of the citizens to you by +1 every month.
qstr_Communications_Cente|Communications Center
qstr_A_communications_cen|A communications center lets the inhabitants send you a message whenever enemies are nearby, even if you are far away from here.
qstr_Prison_Tower|Prison Tower
qstr_A_prison_tower_reduc|A prison tower reduces the chance of captives held here running away successfully.
qstr_Cloning_Chambers|Cloning Chambers
qstr_A_cloning_chamber_gi|A cloning chamber gives you the chance to recruit clone troopers.
qstr_Droid_Foundry|Droid Foundry
qstr_A_droid_foundry_give|A droid foundry gives you the chance to build battle droids.
qstr_Force_Sensitive_Temp|Force-Sensitive Temple
qstr_A_force_sensitive_te|A force-sensitive temple gives you the chance to recruit force sensitives.
qstr_Rancor_Pit|Rancor Pit
qstr_A_rancor_pit_gives_y|A rancor pit gives you the chance to breed baby rancors.
qstr_Prosperity_of_{s2}_h|Prosperity of {s2} has changed from {s3} to {s4}.
qstr_{s4}_looks_upset.|{s4} looks upset.
qstr_your_party|your party
qstr_{reg0?One_of_your_pr|{reg0?One of your prisoners, :}{s1} of {s3} has escaped from captivity!
qstr_You_brought_a_herd_o|You brought a herd of {reg3} nerfs to {s1}.
qstr_I_heard_that_there_w|I heard that there will be a tournament in {s62} soon.
qstr_I_heard_that_one_can|I heard that one can buy {s62} very cheap at {s63}.
qstr_I_heard_that_they_pa|I heard that they pay a very high price for {s62} at {s63}.
qstr_Log_entry_{reg3}:_ty|Log entry {reg3}: type {reg4}
qstr_Center:_{s4}|Center: {s4}
qstr_Troop:_{s4}|Troop: {s4}
qstr_Lord:_{s4}|Lord: {s4}
qstr_Ally_party_is_presen|Ally party is present
qstr_{s4}_is_present_at_e|{s4} is present at event
qstr_Event_#{reg5}_type_{|Event #{reg5}, type {reg6}, time {reg8}: player's faction relation to troop object | {reg7}
qstr_Event_#{reg5}_type_{r|Event #{reg5}, type {reg6}, time {reg8}: player's faction relation to center object faction | {reg7}
qstr_Event_#{reg5}_type_{re|Event #{reg5}, type {reg6}, time {reg8}: player's faction relation to faction object | {reg7}
qstr_Event_#{reg5}_type_{reg|Event #{reg5}, type {reg6}, time {reg8}. No relevant faction relation
qstr_Event_#{reg5}_type_{reg6|Event #{reg5}, type {reg6}, time {reg8}. Player unaffiliated
qstr_Elapsed_hours:_{reg7|Elapsed hours: {reg7}
qstr_Reputation_type:_{s1|Reputation type: {s15}
qstr_Entries_up_to_#{reg5|Entries up to #{reg5} skipped
qstr_Delivered_{reg12}_da|Delivered {reg12} damage.
qstr_Received_{reg12}_dam|Received {reg12} damage.
qstr_{s0}^{s1}|{s0}^{s1}
qstr_Delivered_{reg1}_dam|Delivered {reg1} damage.
qstr_Received_%d_damage.|Received %d damage.
qstr_{s9}^^^Level:_{reg3}|{s9}^^^Level: {reg3}^Health: {reg2}%^Morale: {reg1}
qstr_No_Troops_Left.|No Troops Left.
qstr_Selected_Troop:_{s1}|Selected Troop: {s1}
qstr_MAXIMUM_25_character|MAXIMUM 25 characters.  The last character was not recorded
qstr_{s10}_|{s10} 
qstr_{s10}1|{s10}1
qstr_{s10}2|{s10}2
qstr_{s10}3|{s10}3
qstr_{s10}4|{s10}4
qstr_{s10}5|{s10}5
qstr_{s10}6|{s10}6
qstr_{s10}7|{s10}7
qstr_{s10}8|{s10}8
qstr_{s10}9|{s10}9
qstr_{s10}0|{s10}0
qstr_{s10}A_polish|{s10}A-polish
qstr_{s10}A|{s10}A
qstr_{s10}a_polish|{s10}a-polish
qstr_{s10}a|{s10}a
qstr_{s10}B|{s10}B
qstr_{s10}b|{s10}b
qstr_{s10}C_polish|{s10}C-polish
qstr_{s10}C|{s10}C
qstr_{s10}c_polish|{s10}c-polish
qstr_{s10}c|{s10}c
qstr_{s10}D|{s10}D
qstr_{s10}d|{s10}d
qstr_{s10}E_polish|{s10}E-polish
qstr_{s10}E|{s10}E
qstr_{s10}e_polish|{s10}e-polish
qstr_{s10}e|{s10}e
qstr_{s10}F|{s10}F
qstr_{s10}G|{s10}G
qstr_{s10}g|{s10}g
qstr_{s10}H|{s10}H
qstr_{s10}h|{s10}h
qstr_{s10}I|{s10}I
qstr_{s10}i|{s10}i
qstr_{s10}J|{s10}J
qstr_{s10}j|{s10}j
qstr_{s10}K|{s10}K
qstr_{s10}k|{s10}k
qstr_{s10}L_polish|{s10}L-polish
qstr_{s10}L|{s10}L
qstr_{s10}l_polish|{s10}l-polish
qstr_{s10}l|{s10}l
qstr_{s10}M|{s10}M
qstr_{s10}m|{s10}m
qstr_{s10}N_polish|{s10}N-polish
qstr_{s10}N|{s10}N
qstr_{s10}n_polish|{s10}n-polish
qstr_{s10}n|{s10}n
qstr_{s10}O_polish|{s10}O-polish
qstr_{s10}O|{s10}O
qstr_{s10}o_polish|{s10}o-polish
qstr_{s10}o|{s10}o
qstr_{s10}P|{s10}P
qstr_{s10}p|{s10}p
qstr_{s10}Q|{s10}Q
qstr_{s10}q|{s10}q
qstr_{s10}R|{s10}R
qstr_{s10}r|{s10}r
qstr_{s10}S_polish|{s10}S-polish
qstr_{s10}S|{s10}S
qstr_{s10}s_polish|{s10}s-polish
qstr_{s10}s|{s10}s
qstr_{s10}T|{s10}T
qstr_{s10}t|{s10}t
qstr_{s10}U|{s10}U
qstr_{s10}u|{s10}u
qstr_{s10}V|{s10}V
qstr_{s10}v|{s10}v
qstr_{s10}W|{s10}W
qstr_{s10}w|{s10}w
qstr_{s10}X_polish|{s10}X-polish
qstr_{s10}X|{s10}X
qstr_{s10}x_polish|{s10}x-polish
qstr_{s10}x|{s10}x
qstr_{s10}Y|{s10}Y
qstr_{s10}y|{s10}y
qstr_{s10}Z_polish|{s10}Z-polish
qstr_{s10}Z|{s10}Z
qstr_{s10}z_polish|{s10}z-polish
qstr_{s10}z|{s10}z
qstr_1|1
qstr_2|2
qstr_3|3
qstr_4|4
qstr_5|5
qstr_6|6
qstr_7|7
qstr_8|8
qstr_9|9
qstr_0|0
qstr_a|a
qstr_b|b
qstr_c|c
qstr_d|d
qstr_e|e
qstr_f|f
qstr_g|g
qstr_h|h
qstr_i|i
qstr_j|j
qstr_k|k
qstr_l|l
qstr_m|m
qstr_n|n
qstr_o|o
qstr_p|p
qstr_q|q
qstr_r|r
qstr_s|s
qstr_t|t
qstr_u|u
qstr_v|v
qstr_w|w
qstr_x|x
qstr_y|y
qstr_z|z
qstr_numpad_0|numpad 0
qstr_numpad_1|numpad 1
qstr_numpad_2|numpad 2
qstr_numpad_3|numpad 3
qstr_numpad_4|numpad 4
qstr_numpad_5|numpad 5
qstr_numpad_6|numpad 6
qstr_numpad_7|numpad 7
qstr_numpad_8|numpad 8
qstr_numpad_9|numpad 9
qstr_num_lock|num lock
qstr_numpad_slash|numpad slash
qstr_numpad_multiply|numpad multiply
qstr_numpad_minus|numpad minus
qstr_numpad_plus|numpad plus
qstr_numpad_enter|numpad enter
qstr_numpad_period|numpad period
qstr_insert|insert
qstr_delete|delete
qstr_home|home
qstr_end|end
qstr_page_up|page up
qstr_page_down|page down
qstr_up|up
qstr_down|down
qstr_left|left
qstr_right|right
qstr_f1|f1
qstr_f2|f2
qstr_f3|f3
qstr_f4|f4
qstr_f5|f5
qstr_f6|f6
qstr_f7|f7
qstr_f8|f8
qstr_f9|f9
qstr_f10|f10
qstr_f11|f11
qstr_f12|f12
qstr_space|space
qstr_escape|escape
qstr_enter|enter
qstr_tab|tab
qstr_back_space|back space
qstr_open_braces|open braces
qstr_close_braces|close braces
qstr_comma|comma
qstr_period|period
qstr_slash|slash
qstr_back_slash|back slash
qstr_equals|equals
qstr_minus|minus
qstr_semicolon|semicolon
qstr_apostrophe|apostrophe
qstr_tilde|tilde
qstr_caps_lock|caps lock
qstr_left_shift|left shift
qstr_right_shift|right shift
qstr_left_control|left control
qstr_right_control|right control
qstr_left_alt|left alt
qstr_right_alt|right alt
qstr_left_mouse_button|left mouse button
qstr_right_mouse_button|right mouse button
qstr_middle_mouse_button|middle mouse button
qstr_mouse_button_4|mouse button 4
qstr_mouse_button_5|mouse button 5
qstr_mouse_button_6|mouse button 6
qstr_mouse_button_7|mouse button 7
qstr_mouse_button_8|mouse button 8
qstr_mouse_scroll_up|mouse scroll up
qstr_mouse_scroll_down|mouse scroll down
qstr_too_many_teams_for_A|too many teams for AI
qstr_You_don_t_have_a_Bac|You don't have a Bacta Injector in inventory!
qstr_You_don_t_have_any_B|You don't have any Bacta Capsules in inventory!
qstr_You_were_healed_for_|You were healed for 20 hp and have {reg1} bacta capsules left.
qstr_You_are_not_hurt.|You are not hurt.
qstr_Can_t_use_while_moun|Can't use while mounted!
qstr_You_don_t_have_a_Jet|You don't have a Jetpack or Force Jump in inventory!
qstr_{s1}_switched_to_{s2|{s1} switched to {s2}
